lambda sigmaxx
1.193599 0.0366209988841141
1.193699 -0.0265507632699368
1.193799 0.0149739267880799
1.193899 0.00857252075577775
1.193999 -0.0484086621934191
1.194099 0.0226921002511894
1.194199 -0.0200898502730966
1.194299 -0.00252428665536446
1.194399 0.000772439774367012
1.194499 -0.0186594211882286
1.194599 0.00908405993211151
1.194699 0.00113667310614565
1.194799 -0.0108338403205266
1.194899 0.0161942731535808
1.194999 0.020964142369273
1.195099 -0.00774524193712108
1.195199 -0.00954987007587163
1.195299 0.0183807313419038
1.195399 -0.0292804579513265
1.195499 0.01202198090608
1.195599 0.020023374857905
1.195699 0.005786203940844
1.195799 0.0328269074975454
1.195899 -0.0442326863940987
1.195999 -0.0101695399929262
1.196099 0.0221569106979701
1.196199 -0.0277499852360801
1.196299 0.000460131195341313
1.196399 -0.026022825083634
1.196499 0.0255076987070882
1.196599 -0.00034419831680504
1.196699 -0.00465215539403755
1.196799 -0.0135578952145371
1.196899 -0.019503541004889
1.196999 -0.0123562504504075
1.197099 0.0205767913355057
1.197199 -0.0159212571248358
1.197299 0.0300632586021986
1.197399 0.00984926490409679
1.197499 0.02078867085187
1.197599 -0.00692319741387088
1.197699 0.0198517350205009
1.197799 0.0293154836513175
1.197899 -0.0373839038823341
1.197999 -0.0116454895455013
1.198099 -0.0292217082055993
1.198199 0.0330179781032204
1.198299 0.00470153960553249
1.198399 0.0234904374082563
1.198499 0.0143565960538979
1.198599 -0.018223725921204
1.198699 0.00701679338515286
1.198799 -0.00234140683262244
1.198899 -0.0196382539132705
1.198999 -0.0175988102792883
1.199099 -0.00822588372288129
1.199199 -4.73147906951054e-06
1.199299 0.00818576932429646
1.199399 0.0214471082294383
1.199499 0.00271347497871116
1.199599 -0.022035639361579
1.199699 0.0135949668563991
1.199799 0.0197281737862468
1.199899 -0.012901303894761
1.199999 -0.0214256423376481
1.200099 0.0241999324492878
1.200199 -0.00328071115325287
1.200299 -0.0149442835347257
1.200399 0.02490581567886
1.200499 -0.0106356907697103
1.200599 0.0149612937158599
1.200699 0.00911615791894377
1.200799 -0.0100303216701291
1.200899 -0.0318239121945432
1.200999 -0.0126546815296387
1.201099 -0.0193697459364035
1.201199 -0.0257247642249364
1.201299 0.0324730561857352
1.201399 0.0198536375989312
1.201499 0.0169503885022721
1.201599 -0.00852213701846095
1.201699 0.0137535640512737
1.201799 -0.0233917980361745
1.201899 -0.00266742030511814
1.201999 0.0152784008239623
1.202099 0.0208667517082212
1.202199 -0.0174335936651412
1.202299 0.00824710339612738
1.202399 0.00586097120098904
1.202499 -0.000964030599119016
1.202599 -0.0163801272753805
1.202699 -0.0186572992920689
1.202799 0.00306857413456619
1.202899 0.0212340085705046
1.202999 -0.00199447900986098
1.203099 -0.00590312162935877
1.203199 0.0111643081611379
1.203299 0.0124696309385609
1.203399 0.00820664126078998
1.203499 -0.00324571281925089
1.203599 -0.00984909018337721
1.203699 0.00692004168305566
1.203799 0.0214617258772653
1.203899 0.007838637309172
1.203999 0.0008389026579169
1.204099 0.0198449611278277
1.204199 -0.000434321683281323
1.204299 0.0130176161308984
1.204399 -0.0453909499105733
1.204499 -0.0101187742081655
1.204599 0.0136206996084298
1.204699 -0.00474496885112215
1.204799 -0.0344593517697531
1.204899 -0.00829151226180343
1.204999 0.0123940585433499
1.205099 0.00547126239783154
1.205199 -0.0227668048831785
1.205299 0.0451340453373454
1.205399 -0.0173782676675544
1.205499 -0.0179585923188797
1.205599 0.00138380095795823
1.205699 0.0358707091336579
1.205799 -0.0247188053886761
1.205899 -0.0276162855634988
1.205999 -0.0140595373858754
1.206099 -0.0163063217122728
1.206199 0.00727447551208114
1.206299 0.0160306866935883
1.206399 0.013629615147902
1.206499 0.00859888971690339
1.206599 -0.0125929083461646
1.206699 -0.0152472522385561
1.206799 0.00210397794830582
1.206899 0.0361498285922147
1.206999 0.0257814696146111
1.207099 0.00209483373729582
1.207199 -0.0245210722583543
1.207299 0.0352864182660014
1.207399 0.0242825665916084
1.207499 0.0015430093471498
1.207599 0.0023077070304374
1.207699 -0.00143764603751091
1.207799 -0.00530717038242193
1.207899 -0.00416047936701357
1.207999 0.0098190916692861
1.208099 -0.0236564169730236
1.208199 -0.0198652737511579
1.208299 -0.0058071196738131
1.208399 -0.0155873317160079
1.208499 0.0065638795249704
1.208599 -0.0401289427801704
1.208699 0.0031520629325877
1.208799 -0.00384447736789822
1.208899 0.00595651791663271
1.208999 -0.0390802066093627
1.209099 0.0329767216303532
1.209199 0.0163984872935328
1.209299 0.0253596900168919
1.209399 -0.0191179645727939
1.209499 -0.00377841686279566
1.209599 0.041618324040372
1.209699 0.0234643692464727
1.209799 -0.0189080951926063
1.209899 -0.00105112119236101
1.209999 0.0227187387176415
1.210099 0.0130116902827818
1.210199 -0.00173347166071528
1.210299 0.0173738374221926
1.210399 -0.0371929052633353
1.210499 -0.00395014488189899
1.210599 -0.0133688093187846
1.210699 -0.0197771257980669
1.210799 -0.000668083474648551
1.210899 0.00630894834372077
1.210999 -0.0138744081202253
1.211099 -0.000518671371277726
1.211199 -0.0173261215268423
1.211299 0.0399442244392791
1.211399 -0.00592014028647219
1.211499 -0.00932891619362562
1.211599 -0.0496701345913577
1.211699 0.0218173939265104
1.211799 0.0241043532650413
1.211899 -0.0108811232449609
1.211999 0.00343234190358754
1.212099 0.0300267823209247
1.212199 0.00719279645934157
1.212299 0.00383423760946474
1.212399 -0.00226199397434881
1.212499 0.0108582540067464
1.212599 0.0371667400402136
1.212699 -0.00587014307541005
1.212799 -0.0191128863368596
1.212899 -0.0352241333890616
1.212999 -0.0309954359885314
1.213099 -0.0312837181916046
1.213199 -0.0331968604997531
1.213299 0.0160574361381723
1.213399 0.015518912518985
1.213499 0.0188777562353832
1.213599 -0.0343899023474434
1.213699 0.0235876619612948
1.213799 0.0107832499810741
1.213899 0.0274977112864421
1.213999 0.00957541753771455
1.214099 0.0376848976990326
1.214199 -0.0151486764671808
1.214299 0.0103197764606938
1.214399 -0.0163615521436717
1.214499 -0.0214789783212082
1.214599 0.0145257475007611
1.214699 0.00413538041624627
1.214799 -0.0133604543123481
1.214899 0.0213730258735558
1.214999 0.0068130764535435
1.215099 -0.0100575795687918
1.215199 0.0275519042590401
1.215299 -0.00938218034257285
1.215399 -0.0428138534476483
1.215499 -0.0226154217845901
1.215599 -0.0118379125285772
1.215699 0.00912921019002916
1.215799 0.0158187968538205
1.215899 0.0267181846857665
1.215999 0.00329050540755883
1.216099 0.0269879331172427
1.216199 -0.0148733589226893
1.216299 -0.0154174037070068
1.216399 0.0111831335532036
1.216499 -0.0128929914564555
1.216599 -0.0320458587501854
1.216699 0.00549833888675738
1.216799 0.000929005124545574
1.216899 0.0142220355761597
1.216999 0.00227168233597835
1.217099 -0.000432287619452713
1.217199 0.00633155010583135
1.217299 -0.0161672746346138
1.217399 -0.0205133201987608
1.217499 -0.0265260193479298
1.217599 -0.00258170608569065
1.217699 0.0252593054057753
1.217799 0.0493548544729026
1.217899 -0.000413716981506903
1.217999 0.00401116052742643
1.218099 -0.00614040846822919
1.218199 -0.0269058101929949
1.218299 0.00596388259225555
1.218399 -0.0101325282999759
1.218499 0.0259047869809583
1.218599 0.0140241876038655
1.218699 0.00854855814346291
1.218799 -0.0108963532493175
1.218899 0.0090793009878781
1.218999 0.00741190219840357
1.219099 -0.0163107579359254
1.219199 -0.0276360047267715
1.219299 0.0032447522794978
1.219399 -0.0155204106366216
1.219499 0.00413933354069782
1.219599 -0.00462377272850648
1.219699 -0.00720920329827938
1.219799 0.00282254482539681
1.219899 0.00742406195890743
1.219999 -0.00470425300094655
1.220099 0.0199946840439905
1.220199 -0.00349140761505582
1.220299 -0.0146833319937059
1.220399 0.020438672478075
1.220499 -0.00821811250357626
1.220599 -0.0252962814342038
1.220699 0.0131912667443725
1.220799 0.00844314306939734
1.220899 0.0388738509777018
1.220999 0.0193936869757488
1.221099 0.00706648746107082
1.221199 0.00598536063161154
1.221299 -0.00358460418219346
1.221399 0.0029967213271512
1.221499 -0.0108466776633192
1.221599 -0.0432370887497377
1.221699 -0.0265990505837931
1.221799 -0.0324610897817448
1.221899 -0.00352046559104756
1.221999 0.0044644471276552
1.222099 0.0415232187196078
1.222199 0.0419461389766517
1.222299 -0.00838524438448201
1.222399 0.00298144133896133
1.222499 -0.000370734665810942
1.222599 -0.0100128929770085
1.222699 -0.0584703836872244
1.222799 -0.0132401771358512
1.222899 0.000628530352682153
1.222999 0.0512323287220911
1.223099 0.0405048795320964
1.223199 0.012606448314369
1.223299 0.00285445806255939
1.223399 0.00750666481012124
1.223499 0.011547012819691
1.223599 -0.0540781999597691
1.223699 -0.00379304831372818
1.223799 0.017740949270302
1.223899 0.0121243453273569
1.223999 -0.0180650559990205
1.224099 0.00851423687609479
1.224199 -0.00710330002321203
1.224299 -0.0328430902851753
1.224399 0.00399131426136135
1.224499 -0.0400235454112701
1.224599 0.0299429931564364
1.224699 -0.00160322480953044
1.224799 0.0186314146420315
1.224899 0.0116367841931337
1.224999 -0.029901631381237
1.225099 -0.00233542132227176
1.225199 0.0274013081182835
1.225299 0.0292351800019544
1.225399 0.0227857723417907
1.225499 -0.0133873613669681
1.225599 -0.032200864493547
1.225699 0.0365870292911869
1.225799 -0.0168959304976648
1.225899 0.0128628586169527
1.225999 -0.0135277066641164
1.226099 -0.0119309928724289
1.226199 0.00307217561001647
1.226299 0.0222394391563268
1.226399 -0.00355442193808866
1.226499 -0.0159926355906345
1.226599 0.00442722521221687
1.226699 -0.0666153205338841
1.226799 0.0139517737624031
1.226899 0.0134834581103083
1.226999 0.0326675723545404
1.227099 0.0119675169345179
1.227199 -0.013431309193921
1.227299 -0.00702476924212393
1.227399 0.0246291614560286
1.227499 -0.00289265826180625
1.227599 -0.0634289561867243
1.227699 0.00920187167208011
1.227799 0.00161792463571023
1.227899 0.0281576912495552
1.227999 0.00812972037353323
1.228099 -0.0108300249951531
1.228199 0.000635113425094687
1.228299 -0.00328237237619236
1.228399 7.4583661148201e-05
1.228499 -0.0245964394888414
1.228599 -0.0249461378969901
1.228699 0.000128863179927099
1.228799 0.0120649763873272
1.228899 0.0175777677765688
1.228999 0.022103203653289
1.229099 0.00837089609961341
1.229199 0.0354074729602999
1.229299 -0.0086040675479631
1.229399 -0.049200723343451
1.229499 -0.0200854824376829
1.229599 -0.0227377103070574
1.229699 0.030839210804222
1.229799 0.00904319771347896
1.229899 0.0153220861935694
1.229999 0.0335735682916189
1.230099 0.00461382327033906
1.230199 -0.0158744029286969
1.230299 -0.0159637666001268
1.230399 -0.0353240657628934
1.230499 -0.00452546122299223
1.230599 -0.00701325564994765
1.230699 0.0312212925644653
1.230799 0.0166080289680308
1.230899 0.037830829082108
1.230999 -0.0286236656779819
1.231099 -0.0185066042449353
1.231199 0.0282636101285939
1.231299 0.00984670654750553
1.231399 -0.00809297933547438
1.231499 -0.00740038482819
1.231599 -0.0299537844817484
1.231699 -0.0507119072440814
1.231799 0.0193812239996204
1.231899 0.036814826029386
1.231999 0.0261380426519901
1.232099 -0.0130235897007347
1.232199 -0.00756843153936618
1.232299 -0.0181037389032672
1.232399 0.00115973592541086
1.232499 -0.00212632942115366
1.232599 -0.00945453745023226
1.232699 0.0108822338538454
1.232799 -0.00332696210333616
1.232899 0.00250282588904885
1.232999 0.0162289079305321
1.233099 -0.0207025173799599
1.233199 0.00346242759934429
1.233299 0.0178355502424237
1.233399 -0.0306018542100504
1.233499 -0.0232822172315824
1.233599 0.00382306535498561
1.233699 0.0378502032398172
1.233799 0.0449117353560446
1.233899 0.0127928073243445
1.233999 -0.00820317155863064
1.234099 -0.0111525563042212
1.234199 -0.00982943541128929
1.234299 -0.0127188202546104
1.234399 -0.0166140267591284
1.234499 -0.0117600819323474
1.234599 -0.0151738569985988
1.234699 0.0127257665855823
1.234799 0.0269236711787507
1.234899 0.0413884973260025
1.234999 0.0145093261080381
1.235099 -0.035036692026278
1.235199 -0.0221603719845176
1.235299 -0.0445801770447933
1.235399 -0.00233734532543199
1.235499 -0.000119718084316398
1.235599 -0.00484440624974765
1.235699 0.0514864602899215
1.235799 -0.00157545920424881
1.235899 -0.00860705265971374
1.235999 -0.015884869614541
1.236099 -0.000518820266760662
1.236199 0.00285533916173293
1.236299 0.0053941562272244
1.236399 0.0103026891335593
1.236499 0.0349589854333682
1.236599 -0.0164469785181834
1.236699 -0.0218967855563397
1.236799 -0.0021472534221153
1.236899 -0.0131435576714169
1.236999 0.0187433006913965
1.237099 -0.0153837425869841
1.237199 0.00370646506779944
1.237299 -0.00572282549443703
1.237399 0.0161425990922517
1.237499 0.0387847129790749
1.237599 -0.0264422253274628
1.237699 -0.0106720026186196
1.237799 0.00086620589195353
1.237899 0.0199063428323011
1.237999 -0.0329477723766655
1.238099 0.020622339789929
1.238199 0.000865733464776028
1.238299 -0.035227210319275
1.238399 -0.032382170717088
1.238499 -0.0164899532310645
1.238599 0.0273010265429836
1.238699 -0.00405177704521377
1.238799 0.00264045073597641
1.238899 0.03676744703102
1.238999 -0.0100892673219081
1.239099 -0.00142534663584102
1.239199 0.013537785685827
1.239299 -0.0343836717261086
1.239399 0.0361558539684926
1.239499 0.00341471706475921
1.239599 0.0225300084802783
1.239699 -0.00326915686726698
1.239799 -0.0191045296256636
1.239899 -0.0107509229871454
1.239999 -0.00146314531624254
1.240099 0.00174367292322934
1.240199 -0.0069963493863397
1.240299 0.0170516892968668
1.240399 -0.0133985583861397
1.240499 0.0297027914561737
1.240599 0.0158104634936006
1.240699 0.0321618164801844
1.240799 -0.00635700406798532
1.240899 0.0122757180839169
1.240999 -0.02780338405046
1.241099 -0.0394894372656444
1.241199 -0.0197573823126964
1.241299 -0.00907047568208042
1.241399 -0.00654989412263603
1.241499 -0.0404561909337527
1.241599 -0.0231343003972596
1.241699 0.00409029212490069
1.241799 0.0490715027810359
1.241899 0.0189303542855394
1.241999 0.0134142056335311
1.242099 0.00238289026864249
1.242199 -0.0284750196856549
1.242299 -0.00967987927476784
1.242399 -0.00197237324033454
1.242499 0.0153470304498643
1.242599 0.0147915854656603
1.242699 0.00480743143805989
1.242799 0.0169678909670965
1.242899 0.0463385362027975
1.242999 0.00301561150139327
1.243099 -0.00329353742301033
1.243199 -0.0229455856867056
1.243299 -0.0335777531850917
1.243399 0.00341920815815594
1.243499 -0.0224049006889452
1.243599 -0.0248317745552003
1.243699 0.0148342544745886
1.243799 0.008947376854573
1.243899 0.00480386194539297
1.243999 0.0479862697416748
1.244099 0.0179551773737944
1.244199 -0.0309261100565511
1.244299 -0.0312109287367846
1.244399 -0.0382110099324497
1.244499 -0.00776802882211435
1.244599 0.0195157092647081
1.244699 0.0214861439836376
1.244799 0.0253420917908256
1.244899 0.0294698609081781
1.244999 0.0199433270115898
1.245099 0.00579289662797391
1.245199 -0.013378034207164
1.245299 -0.042909513726278
1.245399 -0.00103340282781749
1.245499 -0.0329531925686908
1.245599 -0.0178311222116805
1.245699 -0.0104928359859382
1.245799 0.0160746493380501
1.245899 0.0127919260520006
1.245999 0.0106539761733536
1.246099 -0.0318767453698875
1.246199 0.0137756919978496
1.246299 -0.00156923839734519
1.246399 -0.00509194169045035
1.246499 -0.00299526444839375
1.246599 0.0071035471155228
1.246699 0.0123351421322623
1.246799 -0.0192743358547395
1.246899 0.0177762231499636
1.246999 0.0498950294657022
1.247099 -0.00442095969834699
1.247199 0.023830822025709
1.247299 -0.00562548621834872
1.247399 -0.0238476396620257
1.247499 -0.014805828796823
1.247599 0.0250019163151717
1.247699 -0.0182020077678097
1.247799 0.00347235643302426
1.247899 -0.0133513795324821
1.247999 -0.00892442195987307
1.248099 0.00696522779397947
1.248199 -0.0120406151468286
1.248299 -0.0336313027294001
1.248399 -0.00230661413532101
1.248499 0.0359124457370914
1.248599 -0.0126714833330663
1.248699 0.00628791238862596
1.248799 -0.0324522820120336
1.248899 0.026569958971568
1.248999 -0.0205064273143916
1.249099 -0.00692187422233627
1.249199 0.0279437016098592
1.249299 0.0283525673661904
1.249399 0.00540034985358594
1.249499 -0.00869411008123686
1.249599 -0.00950464494654573
1.249699 0.00176316695746525
1.249799 -0.0157266786552019
1.249899 -0.016805398565669
1.249999 0.03056608976107
1.250099 0.0285939861956773
1.250199 0.0306106052620094
1.250299 0.00097284423791029
1.250399 0.0200968469572204
1.250499 0.00845524359361923
1.250599 -0.0494208162532305
1.250699 -0.0497233914142726
1.250799 0.00847450341083548
1.250899 0.0143983182481269
1.250999 -0.0253816860832236
1.251099 -0.0148323740083689
1.251199 0.0249182565075216
1.251299 -0.000732430959390116
1.251399 0.00997807985636653
1.251499 0.0027097568946444
1.251599 -0.0063893380074884
1.251699 -0.027124388650482
1.251799 -0.00532735881736339
1.251899 0.0094975688482701
1.251999 -0.0112782525330845
1.252099 0.00370583345733079
1.252199 -0.0148738039962308
1.252299 0.00183967530676877
1.252399 0.0343671174737731
1.252499 -0.0139251019518069
1.252599 0.0208778531318377
1.252699 0.00392575655673038
1.252799 -0.0197471609930883
1.252899 0.00228875193945279
1.252999 0.00276828201373405
1.253099 -0.00678453186566377
1.253199 0.0142111852572552
1.253299 -0.0218100948315927
1.253399 0.0117889044667506
1.253499 0.00511967997469449
1.253599 0.0436544857133117
1.253699 0.0111943393489345
1.253799 0.0414601181281901
1.253899 -0.0205614121252686
1.253999 0.0261596414141584
1.254099 -0.0502450644707811
1.254199 -0.027666941360077
1.254299 -0.0184550974731982
1.254399 -0.00128798198036414
1.254499 0.022010645426307
1.254599 0.00136748698482081
1.254699 -0.0265418449496022
1.254799 -0.0168023852052091
1.254899 0.00365952286232643
1.254999 -0.0225932741465739
1.255099 0.0127178585072691
1.255199 -0.00767504501561701
1.255299 -0.00827033006173445
1.255399 -0.00310480466449986
1.255499 0.0212732991030925
1.255599 0.00331277111400086
1.255699 0.0235361445525256
1.255799 0.0118565375993475
1.255899 0.00949367719764074
1.255999 -0.0156387201515274
1.256099 -0.0267989401374871
1.256199 -0.0136532609828532
1.256299 -0.0175178793276996
1.256399 -0.00127790122722586
1.256499 0.0340153258607399
1.256599 0.0136868050957622
1.256699 0.0197991705152175
1.256799 0.00383552354458805
1.256899 -0.00530305856898742
1.256999 -0.0242408484001044
1.257099 -0.00744450616434958
1.257199 -0.0097868924841186
1.257299 0.011113818564709
1.257399 0.033244888106274
1.257499 0.0114721743254411
1.257599 0.00670332549876042
1.257699 0.0159518509803238
1.257799 -0.00594841370488982
1.257899 -0.0357871794016666
1.257999 0.0106689260917747
1.258099 -0.0303369803372857
1.258199 -0.0114223632130962
1.258299 -0.000509743174713024
1.258399 0.0275317976117449
1.258499 0.0221740373466334
1.258599 0.00429144131245301
1.258699 -0.0201608807344229
1.258799 0.00132361874590181
1.258899 -0.0181407197189422
1.258999 -0.0174547769077808
1.259099 0.0268351239152142
1.259199 -0.00642495768604278
1.259299 0.00185145348920306
1.259399 0.0319263803432323
1.259499 0.0139628638880812
1.259599 -0.00022138734951254
1.259699 -0.0318393187477163
1.259799 -0.00254041857983121
1.259899 -0.0282699873491821
1.259999 -0.0104866538014096
1.260099 -0.0095039407000953
1.260199 0.0123688574489461
1.260299 0.0234656998451937
1.260399 0.00883205682317849
1.260499 -0.00488654763311938
1.260599 0.0120248405788041
1.260699 0.0136263644801376
1.260799 -0.0328006230465865
1.260899 -0.032099711368972
1.260999 0.0163957707721998
1.261099 0.0414702714862883
1.261199 -0.0103491868621643
1.261299 0.0259260503447921
1.261399 0.00385273097283204
1.261499 0.0128446969363479
1.261599 -0.0089085515517403
1.261699 -0.00252173451439978
1.261799 -0.0181931054704315
1.261899 -0.000706034113822169
1.261999 0.0159792094576312
1.262099 0.000481846210159081
1.262199 0.00284224898287657
1.262299 0.0166912220339623
1.262399 0.00302419735923256
1.262499 -0.0172905854334439
1.262599 -0.0584973522813904
1.262699 -0.0113036393377289
1.262799 -0.0033416223284877
1.262899 0.00819621712078263
1.262999 -0.0110673536973873
1.263099 -0.0353879405263643
1.263199 0.00785609828466381
1.263299 0.0328046859388136
1.263399 0.0245240382487569
1.263499 0.0105573127837788
1.263599 0.0437421152286451
1.263699 0.00792525946006866
1.263799 -0.010957188692033
1.263899 -0.0319516895098363
1.263999 -0.0263758374645934
1.264099 -0.0117481440460492
1.264199 -0.00972626857228856
1.264299 0.0322652119411211
1.264399 0.0369972458048468
1.264499 0.00859574020449411
1.264599 -0.0207771289045076
1.264699 -0.0131723764095254
1.264799 -0.0208887628898284
1.264899 -0.0120532274484009
1.264999 0.0198436423871409
1.265099 -0.0279442395058392
1.265199 -0.00939473108154989
1.265299 0.0460558097075113
1.265399 0.0164203052452007
1.265499 -0.0168303843842945
1.265599 0.0263928912723018
1.265699 -0.0118866162939964
1.265799 -0.0204927417434762
1.265899 -0.00686102109947253
1.265999 -0.00862037676395399
1.266099 0.0199059058641577
1.266199 0.0337250570155919
1.266299 0.013200433656965
1.266399 0.00522273663282944
1.266499 -0.00796994660847003
1.266599 -0.00798038676850154
1.266699 0.00266736705733859
1.266799 -0.0419960215504092
1.266899 0.000754371415246786
1.266999 -0.0166629451171885
1.267099 -0.0252673658910235
1.267199 0.0061367925048108
1.267299 0.015609975984912
1.267399 0.0259624733234409
1.267499 0.0308762023665283
1.267599 -0.0267888922349134
1.267699 0.00650724307482622
1.267799 0.0300524952900559
1.267899 -0.014684091867545
1.267999 -0.00347615980220201
1.268099 0.0137467067533427
1.268199 0.0109810746219199
1.268299 -0.00326831032547773
1.268399 0.0307408772563289
1.268499 0.0127708597845246
1.268599 -0.0121929554113266
1.268699 -0.0247737832102761
1.268799 -0.0201652571958952
1.268899 -0.00836835047694342
1.268999 -0.0440020804415889
1.269099 -0.00788927295509267
1.269199 0.0193093960658687
1.269299 0.0210033132918274
1.269399 0.0117679861914237
1.269499 -0.00914350381004922
1.269599 -0.00108513714814052
1.269699 -0.00891263748172731
1.269799 -0.0114736770824246
1.269899 0.00513743631712121
1.269999 -0.00764400182068091
1.270099 0.0110919118921861
1.270199 -0.00525374348134605
1.270299 0.0276026390041625
1.270399 0.0185561209773315
1.270499 -0.00816260905984087
1.270599 0.000735466374804034
1.270699 -0.0324338716965808
1.270799 -0.0434406355899481
1.270899 0.0130930386631348
1.270999 -0.011225172985753
1.271099 0.0392374265429195
1.271199 0.0304156179913047
1.271299 -0.00849795505537727
1.271399 0.00301097841165204
1.271499 -0.0158745915419837
1.271599 -0.00419438500950565
1.271699 0.0242650586006762
1.271799 0.00419711195159878
1.271899 -0.0240916666799886
1.271999 0.00660601198788647
1.272099 -0.0157455032346451
1.272199 -0.00264654570468837
1.272299 0.0575440554147637
1.272399 -0.0120440112732709
1.272499 0.0158834042507277
1.272599 -0.0156150816717805
1.272699 -0.0426434660915084
1.272799 -0.0186224751516094
1.272899 -0.0239212899932327
1.272999 0.00856946059356126
1.273099 0.0210059665837581
1.273199 0.0186523989825295
1.273299 0.0106543816997454
1.273399 0.0473991886461696
1.273499 -0.0170100552861795
1.273599 -0.0179437471901364
1.273699 -0.0256036595007916
1.273799 -0.0176424380285669
1.273899 0.00538040200138531
1.273999 -0.0166480234778329
1.274099 -0.0315022060106408
1.274199 0.0258750556605018
1.274299 0.00186495120359772
1.274399 0.0411199371296174
1.274499 0.03517594984977
1.274599 -0.0131590476816917
1.274699 0.0301077946602984
1.274799 0.00145856306099766
1.274899 0.00128211782904645
1.274999 -0.0185372515078728
1.275099 -0.00745774444537902
1.275199 -0.0191585500531919
1.275299 -0.00404035837650216
1.275399 0.00728939514898266
1.275499 -0.0116150193697125
1.275599 0.00497721182620092
1.275699 0.013083063937015
1.275799 -0.0395628374199426
1.275899 -0.009573945818202
1.275999 -0.0269568635714399
1.276099 0.0086208228985441
1.276199 0.0193825518985858
1.276299 0.0165535512365845
1.276399 0.0108871720927416
1.276499 0.0344715193035063
1.276599 -0.012176356332674
1.276699 -0.0211480214633508
1.276799 0.000672830538561507
1.276899 -0.0123342619829893
1.276999 0.0181653061230101
1.277099 0.0540728499486293
1.277199 0.000998356817119011
1.277299 -0.0269575956411169
1.277399 0.00107749364097725
1.277499 -0.0337414359786764
1.277599 0.00423239175580638
1.277699 0.0264447776197027
1.277799 -0.0292002156263161
1.277899 -0.0271850380045589
1.277999 0.00943074721083045
1.278099 -0.0145735645512261
1.278199 -0.0214498892003734
1.278299 0.00811028382778503
1.278399 0.0250550058458863
1.278499 0.018914069154806
1.278599 0.0137370299247003
1.278699 -0.0129013491735474
1.278799 -0.00236928855880363
1.278899 -0.0166965889403492
1.278999 9.65854544015402e-06
1.279099 0.0124226692993553
1.279199 9.65516566542536e-05
1.279299 -0.000469763287595856
1.279399 0.0109352166824796
1.279499 -0.0283574910555459
1.279599 0.00365711858592398
1.279699 -0.009963707491395
1.279799 0.00947657855928057
1.279899 0.00426248687769679
1.279999 0.0266504038797774
1.280099 0.0148914935886938
1.280199 -0.00651385834146108
1.280299 -0.0381060453794508
1.280399 -0.0159277941146992
1.280499 0.00654377107618091
1.280599 0.0198673151815223
1.280699 0.0335373922552928
1.280799 0.00294308686710661
1.280899 0.0171723818884501
1.280999 0.0071784399462328
1.281099 -0.0127287102884408
1.281199 -0.00813884191527448
1.281299 -0.0374770096475782
1.281399 -0.00770323174247405
1.281499 0.00256142212709176
1.281599 0.0069445442629411
1.281699 0.0484559729115858
1.281799 -0.00985217136464265
1.281899 -0.0217738521307833
1.281999 -0.0307777758378268
1.282099 0.0344801399817857
1.282199 0.00588801921109333
1.282299 -0.00385853333808662
1.282399 -0.0144725026323535
1.282499 -0.0235413739148236
1.282599 0.0354428970468379
1.282699 -0.00472345864282322
1.282799 0.00358396500886201
1.282899 0.0336461706506673
1.282999 0.00918960735408084
1.283099 -0.0133801829592681
1.283199 -0.00237057044320133
1.283299 -0.0152688509244759
1.283399 0.0246634214698415
1.283499 -0.00472514086364681
1.283599 0.0199425198476367
1.283699 0.00675000936121239
1.283799 -0.0296943980298947
1.283899 -0.00309971081755332
1.283999 -0.0347017834745776
1.284099 -0.0379369537038476
1.284199 0.00466714505029373
1.284299 0.00702958131848614
1.284399 0.0364610382161698
1.284499 -0.0355723229511689
1.284599 0.013606644050905
1.284699 -0.0201116520493007
1.284799 -0.0068138896062536
1.284899 0.00333351258322897
1.284999 0.0304844136259268
1.285099 -0.0408639237500653
1.285199 0.013950106068326
1.285299 0.0252334476431909
1.285399 -0.00210331329243852
1.285499 0.00386543367814793
1.285599 0.0251935398656693
1.285699 0.0294501438875137
1.285799 -0.0106355536762035
1.285899 0.00148501997200754
1.285999 -0.0012763769631604
1.286099 0.0201581999191113
1.286199 -0.00584879634889057
1.286299 0.00276903128539696
1.286399 -0.00376339263105116
1.286499 -0.0480640247016226
1.286599 -0.0204767757629367
1.286699 -0.0248693204628816
1.286799 0.0352701854527067
1.286899 -0.0105425669390681
1.286999 -0.00394349291157155
1.287099 -0.0115386474792639
1.287199 -0.00716733244124509
1.287299 0.00255708124910779
1.287399 0.0220572223052341
1.287499 -0.00693560360373342
1.287599 0.00728119432510519
1.287699 -0.00720157194187757
1.287799 -0.00354275611353637
1.287899 -0.0167842273622855
1.287999 0.0190483129475572
1.288099 0.0155649114089747
1.288199 0.0618317278871622
1.288299 0.0102675702014391
1.288399 0.0076267640893192
1.288499 -0.0354924379243092
1.288599 -0.0240098757665312
1.288699 0.000607287570833352
1.288799 0.0113717127719837
1.288899 0.0169138654621376
1.288999 -0.0092989520616651
1.289099 -0.00263549994710943
1.289199 0.00607882512017653
1.289299 -0.0297415404719926
1.289399 0.0202780342694266
1.289499 0.0163126548638384
1.289599 -0.026128634902706
1.289699 -0.0134830550363596
1.289799 -0.00691886773799112
1.289899 0.00922071818494909
1.289999 -0.00959311016682786
1.290099 0.00755597986555587
1.290199 0.0104567708160052
1.290299 -0.0199714379054307
1.290399 -0.027611621505659
